FIGHT ORDER,KEY,ROUND FORMAT,EVENT_TYPE,EVENT_NAME,EVENT_YEAR,EVENT_MONTH,EVENT_DAY,LOCATION COUNTRY,LOCATION CITY,VENUE,ATTENDANCE,MAIN FIGHT,MID,WEIGHT CLASS,REF,METHOD,METHOD_D,ROUND,FINISH_ROUND_MIN,FINISH_ROUND_SEC,FINISH_ROUND_INSECONDS,TOTAL_INSECONDS,FIGHTER NAME,FIGHER NO,OUTCOME,FIGHTER ID,STR,TD,SUB,PASS,NICK,ASSOCIATION,LOCALITY,COUNTRY,BIRTH_YEAR,AGE_AT_FIGHT,HEIGHT_CM,WEIGHT_KG,REACH_INCH,REACH_INCH1,STANCE,WIN_AT_FIGHT,NOTWIN_AT_FIGHT,TOTAL_AT_FIGHT,WINRATIO_AT_FIGHT,STRAVG_AT_FIGHT,TDAVG_AT_FIGHT,SUBAVG_AT_FIGHT,PASSAVG_AT_FIGHT,AGE_DIFF,HEIGHT_DIFF,WEIGHT_DIFF,REACH_DIFF,EXP_DIFF,STRAVG_AT_FIGHT_DIFF,TDAVG_AT_FIGHT_DIFF,SUBAVG_AT_FIGHT_DIFF,PASSAVG_AT_FIGHT_DIFF,WINRATIO_DIFF,STANCE_DIFF,REACH_DIFF1
1799,UFC 141: Lesnar vs Overeem61777Jimy HettesNam Phan,MULTI-ROUND,UFC Main Event,UFC 141 - Lesnar vs. Overeem,2011,12,30,America,"Las Vegas, Nevada, U.S.",MGM Grand Garden Arena,13793,NO,6,Featherweight,Herb Dean,Decision,Unanimous,3,5,0,300,900,Jim Hettes,Fighter 1,win,48046,81,11,2,9,The Kid,Northeast Jiu-Jitsu,"Swoyersville, Pennsylvania",United States,1987,24,175.26,65.77084,71,71,Southpaw,1,0,1,1,2,5,2,6,-4,7.62,4.53592,1,-2,-102.6666667,4.666666667,1.666666667,5.666666667,0.666666667,Different Stance,1
1799,UFC 141: Lesnar vs Overeem61777Jimy HettesNam Phan,MULTI-ROUND,UFC Main Event,UFC 141 - Lesnar vs. Overeem,2011,12,30,America,"Las Vegas, Nevada, U.S.",MGM Grand Garden Arena,13793,NO,6,Featherweight,Herb Dean,Decision,Unanimous,3,5,0,300,900,Nam Phan,Fighter 2,loss,5778,16,0,0,0,,Nam Phan MMA Academy,"Garden Grove, California",United States,1983,28,167.64,61.23492,70,70,Orthodox,1,2,3,0.333333333,104.6666667,0.333333333,0.333333333,0.333333333,4,-7.62,-4.53592,-1,2,102.6666667,-4.666666667,-1.666666667,-5.666666667,-0.666666667,Different Stance,-1
1798,UFC 141: Lesnar vs Overeem51776Ross PearsonJunior Assuncao,MULTI-ROUND,UFC Main Event,UFC 141 - Lesnar vs. Overeem,2011,12,30,America,"Las Vegas, Nevada, U.S.",MGM Grand Garden Arena,13793,NO,5,Featherweight,Mario Yamasaki,Decision,Unanimous,3,5,0,300,900,Ross Pearson,Fighter 1,win,11884,52,1,0,0,The Real Deal,Alliance MMA,"Sunderland, Tyne and Wear",England,1984,27,172.72,70.30676,69,69,Orthodox,4,2,6,0.666666667,55.33333333,0.666666667,0,0.5,-3,-2.54,4.53592,-3,2,30.33333333,-0.333333333,-0.5,-1,0.166666667,Same Stance,-3
1798,UFC 141: Lesnar vs Overeem51776Ross PearsonJunior Assuncao,MULTI-ROUND,UFC Main Event,UFC 141 - Lesnar vs. Overeem,2011,12,30,America,"Las Vegas, Nevada, U.S.",MGM Grand Garden Arena,13793,NO,5,Featherweight,Mario Yamasaki,Decision,Unanimous,3,5,0,300,900,Junior Assuncao,Fighter 2,loss,10380,43,3,0,1,,Ascension MMA,"Athens, Georgia",Brazil,1981,30,175.26,65.77084,72,72,Orthodox,2,2,4,0.5,25,1,0.5,1.5,3,2.54,-4.53592,3,-2,-30.33333333,0.333333333,0.5,1,-0.166666667,Same Stance,3
1797,UFC 141: Lesnar vs Overeem41775Danny CastilloAnthony Njokuani,MULTI-ROUND,UFC Main Event,UFC 141 - Lesnar vs. Overeem,2011,12,30,America,"Las Vegas, Nevada, U.S.",MGM Grand Garden Arena,13793,NO,4,Lightweight,Steve Mazzagatti,Decision,Split,3,5,0,300,900,Danny Castillo,Fighter 1,win,26070,33,6,0,3,Last Call,Team Alpha Male,"Sacaramento, California",United States,1979,32,175.26,70.30676,71,71,Orthodox,2,1,3,0.666666667,33,3,0,1,1,-10.16,0,-4,1,-61,1.5,0,1,0.166666667,Same Stance,-4
1797,UFC 141: Lesnar vs Overeem41775Danny CastilloAnthony Njokuani,MULTI-ROUND,UFC Main Event,UFC 141 - Lesnar vs. Overeem,2011,12,30,America,"Las Vegas, Nevada, U.S.",MGM Grand Garden Arena,13793,NO,4,Lightweight,Steve Mazzagatti,Decision,Split,3,5,0,300,900,Anthony Njokuani,Fighter 2,loss,7540,44,0,1,0,The Assassin,Janjira Muay Thai,"Garland, Texas",United States,1980,31,185.42,70.30676,75,75,Orthodox,1,1,2,0.5,94,1.5,0,0,-1,10.16,0,4,-1,61,-1.5,0,-1,-0.166666667,Same Stance,4
1796,UFC 141: Lesnar vs Overeem31774Dong Hyun KimSean Pierson,MULTI-ROUND,UFC Main Event,UFC 141 - Lesnar vs. Overeem,2011,12,30,America,"Las Vegas, Nevada, U.S.",MGM Grand Garden Arena,13793,NO,3,Welterweight,Yves Lavigne,Decision,Unanimous,3,5,0,300,900,Dong Hyun Kim,Fighter 1,win,16374,53,2,0,1,Stun Gun,Busan Team M.A.D.,"Busan, Yeongnam",South Korea,1981,30,180.34,77.11064,70,70,Orthodox,5,2,7,0.714285714,26.71428571,3.142857143,0.571428571,4,-5,-2.54,0,-6,5,-30.78571429,2.642857143,0.071428571,3,0.214285714,Different Stance,-6
1796,UFC 141: Lesnar vs Overeem31774Dong Hyun KimSean Pierson,MULTI-ROUND,UFC Main Event,UFC 141 - Lesnar vs. Overeem,2011,12,30,America,"Las Vegas, Nevada, U.S.",MGM Grand Garden Arena,13793,NO,3,Welterweight,Yves Lavigne,Decision,Unanimous,3,5,0,300,900,Sean Pierson,Fighter 2,loss,573,32,0,0,1,The Punisher,Tap Star,"Toronto, Ontario",Canada,1976,35,182.88,77.11064,76,76,Southpaw,1,1,2,0.5,57.5,0.5,0.5,1,5,2.54,0,6,-5,30.78571429,-2.642857143,-0.071428571,-3,-0.214285714,Different Stance,6
1795,UFC 141: Lesnar vs Overeem21773Jacob VolkmannEfrain Escudero,MULTI-ROUND,UFC Main Event,UFC 141 - Lesnar vs. Overeem,2011,12,30,America,"Las Vegas, Nevada, U.S.",MGM Grand Garden Arena,13793,NO,2,Lightweight,Herb Dean,Decision,Unanimous,3,5,0,300,900,Jacob Volkmann,Fighter 1,win,24765,17,3,2,5,Christmas,Minnesota Martial Arts Academy,"White Bear Lake, Minnesota",United States,1980,31,175.26,70.30676,71,71,Southpaw,4,2,6,0.666666667,16.83333333,2.666666667,1.833333333,3.833333333,6,0,0,1,1,-11.16666667,1.066666667,1.433333333,2.433333333,0.066666667,Different Stance,1
1795,UFC 141: Lesnar vs Overeem21773Jacob VolkmannEfrain Escudero,MULTI-ROUND,UFC Main Event,UFC 141 - Lesnar vs. Overeem,2011,12,30,America,"Las Vegas, Nevada, U.S.",MGM Grand Garden Arena,13793,NO,2,Lightweight,Herb Dean,Decision,Unanimous,3,5,0,300,900,Efrain Escudero,Fighter 2,loss,16555,7,0,4,0,Hecho en Mexico,MMA Lab,"Tempe, Arizona",United States,1986,25,175.26,70.30676,70,70,Orthodox,3,2,5,0.6,28,1.6,0.4,1.4,-6,0,0,-1,-1,11.16666667,-1.066666667,-1.433333333,-2.433333333,-0.066666667,Different Stance,-1
1794,UFC 141: Lesnar vs Overeem11772Diego NunesManvel Gamburyan,MULTI-ROUND,UFC Main Event,UFC 141 - Lesnar vs. Overeem,2011,12,30,America,"Las Vegas, Nevada, U.S.",MGM Grand Garden Arena,13793,NO,1,Featherweight,Steve Mazzagatti,Decision,Unanimous,3,5,0,300,900,Diego Nunes,Fighter 1,win,25981,42,0,0,0,The Gun,X-Gym,"Caxias do Sul, Rio Grande do Sul",Brazil,1982,29,167.64,65.77084,67,67,Orthodox,1,1,2,0.5,48,1,0,0,-1,2.54,4.53592,0,-4,34.66666667,0,-0.666666667,-0.333333333,0.166666667,Same Stance,0
1794,UFC 141: Lesnar vs Overeem11772Diego NunesManvel Gamburyan,MULTI-ROUND,UFC Main Event,UFC 141 - Lesnar vs. Overeem,2011,12,30,America,"Las Vegas, Nevada, U.S.",MGM Grand Garden Arena,13793,NO,1,Featherweight,Steve Mazzagatti,Decision,Unanimous,3,5,0,300,900,Manny Gamburyan,Fighter 2,loss,5185,19,2,0,1,The Anvil,Team Hayastan,"Los Angeles, California",United States,1981,30,165.1,61.23492,67,67,Orthodox,2,4,6,0.333333333,13.33333333,1,0.666666667,0.333333333,1,-2.54,-4.53592,0,4,-34.66666667,0,0.666666667,0.333333333,-0.166666667,Same Stance,0
1793,UFC 140: Jones vs Machida121771Jon JonesLyoto Machida,MULTI-ROUND,UFC Main Event,UFC 140 - Jones vs. Machida,2011,12,10,Canada,"Toronto, Ontario, Canada",Air Canada Centre,18303,YES,12,Light Heavyweight,John McCarthy,Submission,Guillotine Choke,2,4,26,266,566,Jon Jones,Fighter 1,win,27944,24,1,1,0,Bones,Jackson-Wink MMA,"Rochester, New York",United States,1987,24,193.04,92.98636,84,84,Orthodox,8,1,9,0.888888889,37.55555556,2.222222222,0.666666667,2.111111111,-9,7.62,9.07184,10,-2,0.737373737,1.131313131,-0.060606061,-1.343434343,0.070707071,Different Stance,10
1793,UFC 140: Jones vs Machida121771Jon JonesLyoto Machida,MULTI-ROUND,UFC Main Event,UFC 140 - Jones vs. Machida,2011,12,10,Canada,"Toronto, Ontario, Canada",Air Canada Centre,18303,YES,12,Light Heavyweight,John McCarthy,Submission,Guillotine Choke,2,4,26,266,566,Lyoto Machida,Fighter 2,loss,7513,13,0,0,0,The Dragon,APAM,"Belem, Para",Brazil,1978,33,185.42,83.91452,74,74,Southpaw,9,2,11,0.818181818,36.81818182,1.090909091,0.727272727,3.454545455,9,-7.62,-9.07184,-10,2,-0.737373737,-1.131313131,0.060606061,1.343434343,-0.070707071,Different Stance,-10
1792,UFC 140: Jones vs Machida111770Frank MirMinotauro Nogueira,MULTI-ROUND,UFC Main Event,UFC 140 - Jones vs. Machida,2011,12,10,Canada,"Toronto, Ontario, Canada",Air Canada Centre,18303,NO,11,Heavyweight,Herb Dean,Submission,Kimura,1,3,38,218,218,Frank Mir,Fighter 1,win,2329,6,1,1,2,,Las Vegas Combat Club,"Las Vegas, Nevada",United States,1979,32,190.5,119.748288,79,79,Southpaw,13,5,18,0.722222222,12.72222222,1,1.055555556,1.111111111,-3,2.54,26.761928,4,12,-10.27777778,0,0.055555556,-0.888888889,0.055555555,Same Stance,4
1792,UFC 140: Jones vs Machida111770Frank MirMinotauro Nogueira,MULTI-ROUND,UFC Main Event,UFC 140 - Jones vs. Machida,2011,12,10,Canada,"Toronto, Ontario, Canada",Air Canada Centre,18303,NO,11,Heavyweight,Herb Dean,Submission,Kimura,1,3,38,218,218,Antonio Rodrigo Nogueira,Fighter 2,loss,1440,21,0,1,0,Minotauro,Team Nogueira,"Vitoria da Conquista, Bahia",Brazil,1976,35,187.96,92.98636,75,75,Southpaw,4,2,6,0.666666667,23,1,1,2,3,-2.54,-26.761928,-4,-12,10.27777778,0,-0.055555556,0.888888889,-0.055555555,Same Stance,-4
1791,UFC 140: Jones vs Machida101769Antonio Rogerio NogueiraTito Ortiz,MULTI-ROUND,UFC Main Event,UFC 140 - Jones vs. Machida,2011,12,10,Canada,"Toronto, Ontario, Canada",Air Canada Centre,18303,NO,10,Light Heavyweight,Yves Lavigne,TKO,Punches and Elbows to the Body,1,3,15,195,195,Antonio Rogerio Nogueira,Fighter 1,win,2270,54,0,0,0,Minotouro,Team Nogueira,"Vitoria da Conquista, Bahia",Brazil,1976,35,187.96,92.98636,75,75,Southpaw,2,2,4,0.5,18.25,0.25,0.25,0.5,-1,-2.54,0,1,-21,-7.71,-1.95,-0.07,-0.5,-0.1,Different Stance,1
1791,UFC 140: Jones vs Machida101769Antonio Rogerio NogueiraTito Ortiz,MULTI-ROUND,UFC Main Event,UFC 140 - Jones vs. Machida,2011,12,10,Canada,"Toronto, Ontario, Canada",Air Canada Centre,18303,NO,10,Light Heavyweight,Yves Lavigne,TKO,Punches and Elbows to the Body,1,3,15,195,195,Tito Ortiz,Fighter 2,loss,158,9,0,0,0,The Huntington Beach Bad Boy,Team Punishment,"Huntington Beach, California",United States,1975,36,190.5,92.98636,74,74,Orthodox,15,10,25,0.6,25.96,2.2,0.32,1,1,2.54,0,-1,21,7.71,1.95,0.07,0.5,0.1,Different Stance,-1
1790,UFC 140: Jones vs Machida91768Brian EbersoleClaude Patrick,MULTI-ROUND,UFC Main Event,UFC 140 - Jones vs. Machida,2011,12,10,Canada,"Toronto, Ontario, Canada",Air Canada Centre,18303,NO,9,Welterweight,Josh Rosenthal,Decision,Split,3,5,0,300,900,Brian Ebersole,Fighter 1,win,3015,23,2,0,2,Bad Boy,Tiger Muay Thai,"Bradley, Illinois",United States,1980,31,182.88,77.11064,73,73,Southpaw,2,0,2,1,25.5,2,0.5,0.5,0,2.54,0,-2,-1,3.833333333,-0.666666667,-0.5,-3.833333333,0,Different Stance,-2
1790,UFC 140: Jones vs Machida91768Brian EbersoleClaude Patrick,MULTI-ROUND,UFC Main Event,UFC 140 - Jones vs. Machida,2011,12,10,Canada,"Toronto, Ontario, Canada",Air Canada Centre,18303,NO,9,Welterweight,Josh Rosenthal,Decision,Split,3,5,0,300,900,Claude Patrick,Fighter 2,loss,4114,28,0,3,0,The Prince,Elite Mixed Fighters,"Mississauga, Ontario",Canada,1980,31,180.34,77.11064,75,75,Orthodox,3,0,3,1,21.66666667,2.666666667,1,4.333333333,0,-2.54,0,2,1,-3.833333333,0.666666667,0.5,3.833333333,0,Different Stance,2
1789,UFC 140: Jones vs Machida81767Chan Sung JungMark Hominick,MULTI-ROUND,UFC Main Event,UFC 140 - Jones vs. Machida,2011,12,10,Canada,"Toronto, Ontario, Canada",Air Canada Centre,18303,NO,8,Featherweight,Herb Dean,KO,Punches,1,0,7,7,7,Chan Sung Jung,Fighter 1,win,36155,6,0,0,0,The Korean Zombie,Korean Zombie MMA,"Gyeongju, North Gyeongsang",South Korea,1987,24,170.18,65.77084,74,74,Orthodox,1,0,1,1,30,1,1,4,-5,-2.54,0,6,-3,-6.25,0.75,0.75,3.75,0.25,Same Stance,6
1789,UFC 140: Jones vs Machida81767Chan Sung JungMark Hominick,MULTI-ROUND,UFC Main Event,UFC 140 - Jones vs. Machida,2011,12,10,Canada,"Toronto, Ontario, Canada",Air Canada Centre,18303,NO,8,Featherweight,Herb Dean,KO,Punches,1,0,7,7,7,Mark Hominick,Fighter 2,loss,4728,0,0,0,0,The Machine,Team Tompkins,"London, Ontario",Canada,1982,29,172.72,65.77084,68,68,Orthodox,3,1,4,0.75,36.25,0.25,0.25,0.25,5,2.54,0,-6,3,6.25,-0.75,-0.75,-3.75,-0.25,Same Stance,-6
1788,UFC 140: Jones vs Machida71766Igor PokrajacKrzysztof Soszynski,MULTI-ROUND,UFC Main Event,UFC 140 - Jones vs. Machida,2011,12,10,Canada,"Toronto, Ontario, Canada",Air Canada Centre,18303,NO,7,Light Heavyweight,Yves Lavigne,KO,Punches,1,0,35,35,35,Igor Pokrajac,Fighter 1,win,7621,21,0,0,0,The Duke,American Top Team,Zagreb,Croatia,1979,32,182.88,92.98636,76,76,Orthodox,2,3,5,0.4,20,1,0.2,0.8,-2,-2.54,0,-1,-3,-15.5,0.625,-0.55,-0.45,-0.35,Different Stance,-1
1788,UFC 140: Jones vs Machida71766Igor PokrajacKrzysztof Soszynski,MULTI-ROUND,UFC Main Event,UFC 140 - Jones vs. Machida,2011,12,10,Canada,"Toronto, Ontario, Canada",Air Canada Centre,18303,NO,7,Light Heavyweight,Yves Lavigne,KO,Punches,1,0,35,35,35,Krzysztof Soszynski,Fighter 2,loss,9178,4,0,0,0,The Polish Experiment,Reign MMA,"Winnipeg, Manitoba",Canada,1977,34,185.42,92.98636,77,77,Open Stance,6,2,8,0.75,35.5,0.375,0.75,1.25,2,2.54,0,1,3,15.5,-0.625,0.55,0.45,0.35,Different Stance,1
1787,UFC 140: Jones vs Machida61765Costas PhilippouJared Hamman,MULTI-ROUND,UFC Main Event,UFC 140 - Jones vs. Machida,2011,12,10,Canada,"Toronto, Ontario, Canada",Air Canada Centre,18303,NO,6,Middleweight,John McCarthy,KO,Punches,1,3,11,191,191,Costas Philippou,Fighter 1,win,32432,21,1,1,0,,Bellmore Kickboxing Academy,"Merrick, New York",United States,1979,32,180.34,83.91452,73,73,Orthodox,1,1,2,0.5,29,1,0.5,1,3,-10.16,0,-2,-2,-22.75,0.5,0.5,-1.75,0,Same Stance,-2
1787,UFC 140: Jones vs Machida61765Costas PhilippouJared Hamman,MULTI-ROUND,UFC Main Event,UFC 140 - Jones vs. Machida,2011,12,10,Canada,"Toronto, Ontario, Canada",Air Canada Centre,18303,NO,6,Middleweight,John McCarthy,KO,Punches,1,3,11,191,191,Jared Hamman,Fighter 2,loss,15949,9,0,0,0,The Messenger,Dynamix MMA,"Atascadero, California",United States,1982,29,190.5,83.91452,75,75,Orthodox,2,2,4,0.5,51.75,0.5,0,2.75,-3,10.16,0,2,2,22.75,-0.5,-0.5,1.75,0,Same Stance,2
1786,UFC 140: Jones vs Machida51764Dennis HallmanJohn Makdessi,MULTI-ROUND,UFC Main Event,UFC 140 - Jones vs. Machida,2011,12,10,Canada,"Toronto, Ontario, Canada",Air Canada Centre,18303,NO,5,Lightweight,Josh Rosenthal,Submission,Rear-Naked Choke,1,2,58,178,178,Dennis Hallman,Fighter 1,win,275,20,1,1,2,Superman,Victory Athletics,"Yelm, Washington",United States,1975,36,175.26,70.30676,72,72,Orthodox,3,5,8,0.375,9.25,1.125,1.375,1.25,10,2.54,0,4,6,-52.75,1.125,1.375,1.25,-0.625,Same Stance,4
1786,UFC 140: Jones vs Machida51764Dennis HallmanJohn Makdessi,MULTI-ROUND,UFC Main Event,UFC 140 - Jones vs. Machida,2011,12,10,Canada,"Toronto, Ontario, Canada",Air Canada Centre,18303,NO,5,Lightweight,Josh Rosenthal,Submission,Rear-Naked Choke,1,2,58,178,178,John Makdessi,Fighter 2,loss,37402,0,0,0,0,The Bull,Tristar Gym,"Laval, Quebec",Canada,1985,26,172.72,70.30676,68,68,Orthodox,2,0,2,1,62,0,0,0,-10,-2.54,0,-4,-6,52.75,-1.125,-1.375,-1.25,0.625,Same Stance,-4
1785,UFC 140: Jones vs Machida41763Yves JabouinWalel Watson,MULTI-ROUND,UFC Main Event,UFC 140 - Jones vs. Machida,2011,12,10,Canada,"Toronto, Ontario, Canada",Air Canada Centre,18303,NO,4,Bantamweight,Yves Lavigne,Decision,Split,3,5,0,300,900,Yves Jabouin,Fighter 1,win,1693,33,2,0,1,Tiger,Tristar Gym,"Montreal, Quebec",Canada,1979,32,170.18,61.23492,68,68,Orthodox,1,1,2,0.5,26.5,1,0,0.5,5,-10.16,0,-1,1,17.5,1,0,0.5,-0.5,Same Stance,-1
1785,UFC 140: Jones vs Machida41763Yves JabouinWalel Watson,MULTI-ROUND,UFC Main Event,UFC 140 - Jones vs. Machida,2011,12,10,Canada,"Toronto, Ontario, Canada",Air Canada Centre,18303,NO,4,Bantamweight,Yves Lavigne,Decision,Split,3,5,0,300,900,Walel Watson,Fighter 2,loss,36403,47,0,2,1,The Gazelle,Team Hurricane Awesome,"San Diego, California",United States,1984,27,180.34,61.23492,69,69,Orthodox,1,0,1,1,9,0,0,0,-5,10.16,0,1,-1,-17.5,-1,0,-0.5,0.5,Same Stance,1
1784,UFC 140: Jones vs Machida31762Mark BocekNik Lentz,MULTI-ROUND,UFC Main Event,UFC 140 - Jones vs. Machida,2011,12,10,Canada,"Toronto, Ontario, Canada",Air Canada Centre,18303,NO,3,Lightweight,Herb Dean,Decision,Unanimous,3,5,0,300,900,Mark Bocek,Fighter 1,win,9781,46,5,0,2,,Tristar Gym,"Toronto, Ontario",Canada,1981,30,172.72,70.30676,75,75,Orthodox,5,4,9,0.555555556,15.33333333,2.555555556,1.333333333,4.222222222,3,0,0,7,2,-28.52380952,-0.444444444,-0.666666667,1.365079365,-0.158730158,Same Stance,7
1784,UFC 140: Jones vs Machida31762Mark BocekNik Lentz,MULTI-ROUND,UFC Main Event,UFC 140 - Jones vs. Machida,2011,12,10,Canada,"Toronto, Ontario, Canada",Air Canada Centre,18303,NO,3,Lightweight,Herb Dean,Decision,Unanimous,3,5,0,300,900,Nik Lentz,Fighter 2,loss,15058,10,0,3,0,The Carny,American Top Team,"St. Paul, Minnesota",United States,1984,27,172.72,70.30676,68,68,Orthodox,5,2,7,0.714285714,43.85714286,3,2,2.857142857,-3,0,0,-7,-2,28.52380952,0.444444444,0.666666667,-1.365079365,0.158730158,Same Stance,-7
1783,UFC 140: Jones vs Machida21761Jake HechtRich Attonito,MULTI-ROUND,UFC Main Event,UFC 140 - Jones vs. Machida,2011,12,10,Canada,"Toronto, Ontario, Canada",Air Canada Centre,18303,NO,2,Welterweight,Josh Rosenthal,TKO,Elbows and Punches,2,1,10,70,370,Jake Hecht,Fighter 1,win,15759,33,0,0,0,Hitman,Fiore MMA,"Moscow Mills, Missouri",United States,1984,27,182.88,77.11064,76,76,Orthodox,0,0,0,0,0,0,0,0,-7,5.08,0,4,-4,-30.25,-0.5,0,-0.75,-0.75,Same Stance,4
1783,UFC 140: Jones vs Machida21761Jake HechtRich Attonito,MULTI-ROUND,UFC Main Event,UFC 140 - Jones vs. Machida,2011,12,10,Canada,"Toronto, Ontario, Canada",Air Canada Centre,18303,NO,2,Welterweight,Josh Rosenthal,TKO,Elbows and Punches,2,1,10,70,370,Rich Attonito,Fighter 2,loss,11955,17,1,0,2,The Raging Bull,American Top Team,"Deerfield Beach, Florida",United States,1977,34,177.8,77.11064,72,72,Orthodox,3,1,4,0.75,30.25,0.5,0,0.75,7,-5.08,0,-4,4,30.25,0.5,0,0.75,0.75,Same Stance,-4
1782,UFC 140: Jones vs Machida11760John CholishMitch Clarke,MULTI-ROUND,UFC Main Event,UFC 140 - Jones vs. Machida,2011,12,10,Canada,"Toronto, Ontario, Canada",Air Canada Centre,18303,NO,1,Lightweight,John McCarthy,TKO,Punches,2,4,36,276,576,John Cholish,Fighter 1,win,35867,55,1,0,1,,Renzo Gracie Jiu-Jitsu,"Hackettstown, New Jersey",United States,1983,28,180.34,70.30676,72,72,Orthodox,0,0,0,0,0,0,0,0,2,2.54,0,-1,0,0,0,0,0,0,Same Stance,-1
1782,UFC 140: Jones vs Machida11760John CholishMitch Clarke,MULTI-ROUND,UFC Main Event,UFC 140 - Jones vs. Machida,2011,12,10,Canada,"Toronto, Ontario, Canada",Air Canada Centre,18303,NO,1,Lightweight,John McCarthy,TKO,Punches,2,4,36,276,576,Mitch Clarke,Fighter 2,loss,22556,17,0,0,0,Danger Zone,MMA Lab,"Saskatoon, Saskatchewan",Canada,1985,26,177.8,70.30676,73,73,Orthodox,0,0,0,0,0,0,0,0,-2,-2.54,0,1,0,0,0,0,0,0,Same Stance,1
1781,The Ultimate Fighter 14 Finale: Team Bisping vs Team Miller101759Michael BispingJason Miller,MULTI-ROUND,TV - Ultimate,UFC - The Ultimate Fighter 14 Finale,2011,12,3,America,"Las Vegas, Nevada, U.S.",Palms Casino Resort,1909,YES,10,Middleweight,Steve Mazzagatti,TKO,Knees to the Body and Punches,3,3,34,214,814,Michael Bisping,Fighter 1,win,10196,102,0,0,0,The Count,HB Ultimate,Manchester,England,1979,32,185.42,83.91452,72,72,Orthodox,11,3,14,0.785714286,46,1.5,0.357142857,0.857142857,1,0,0,0,13,30,0.5,0.357142857,-0.142857143,0.785714286,Same Stance,0
1781,The Ultimate Fighter 14 Finale: Team Bisping vs Team Miller101759Michael BispingJason Miller,MULTI-ROUND,TV - Ultimate,UFC - The Ultimate Fighter 14 Finale,2011,12,3,America,"Las Vegas, Nevada, U.S.",Palms Casino Resort,1909,YES,10,Middleweight,Steve Mazzagatti,TKO,Knees to the Body and Punches,3,3,34,214,814,Jason Miller,Fighter 2,loss,7798,27,1,0,0,Mayhem,Team Mayhem,"Mission Viejo, California",United States,1980,31,185.42,83.91452,72,72,Orthodox,0,1,1,0,16,1,0,1,-1,0,0,0,-13,-30,-0.5,-0.357142857,0.142857143,-0.785714286,Same Stance,0
1780,The Ultimate Fighter 14 Finale: Team Bisping vs Team Miller91758Diego BrandaoDennis Bermudez,MULTI-ROUND,TV - Ultimate,UFC - The Ultimate Fighter 14 Finale,2011,12,3,America,"Las Vegas, Nevada, U.S.",Palms Casino Resort,1909,NO,9,Featherweight,Josh Rosenthal,Submission,Armbar,1,4,51,291,291,Diego Brandao,Fighter 1,win,25097,19,1,1,1,DB,Jackson-Wink MMA,"Fortaleza, Ceara",Brazil,1987,24,170.18,65.77084,68,68,Orthodox,0,0,0,0,0,0,0,0,-1,2.54,0,2,0,0,0,0,0,0,Same Stance,2
1780,The Ultimate Fighter 14 Finale: Team Bisping vs Team Miller91758Diego BrandaoDennis Bermudez,MULTI-ROUND,TV - Ultimate,UFC - The Ultimate Fighter 14 Finale,2011,12,3,America,"Las Vegas, Nevada, U.S.",Palms Casino Resort,1909,NO,9,Featherweight,Josh Rosenthal,Submission,Armbar,1,4,51,291,291,Dennis Bermudez,Fighter 2,loss,58065,25,1,0,0,The Menace,Long Island MMA,"Saugerties, New York",United States,1986,25,167.64,65.77084,66,66,Orthodox,0,0,0,0,0,0,0,0,1,-2.54,0,-2,0,0,0,0,0,0,Same Stance,-2
1779,The Ultimate Fighter 14 Finale: Team Bisping vs Team Miller81757John DodsonTJ Dillashaw,MULTI-ROUND,TV - Ultimate,UFC - The Ultimate Fighter 14 Finale,2011,12,3,America,"Las Vegas, Nevada, U.S.",Palms Casino Resort,1909,NO,8,Bantamweight,Herb Dean,TKO,Punches,1,1,54,114,114,John Dodson,Fighter 1,win,11660,7,0,0,0,The Magician,Jackson-Wink MMA,"Albuquerque, New Mexico",United States,1984,27,160.02,61.23492,66,66,Orthodox,0,0,0,0,0,0,0,0,2,-7.62,0,-1,0,0,0,0,0,0,Same Stance,-1
1779,The Ultimate Fighter 14 Finale: Team Bisping vs Team Miller81757John DodsonTJ Dillashaw,MULTI-ROUND,TV - Ultimate,UFC - The Ultimate Fighter 14 Finale,2011,12,3,America,"Las Vegas, Nevada, U.S.",Palms Casino Resort,1909,NO,8,Bantamweight,Herb Dean,TKO,Punches,1,1,54,114,114,T.J. Dillashaw,Fighter 2,loss,62507,2,0,0,0,,Elevation Fight Team,"Angels Camp, California",United States,1986,25,167.64,61.23492,67,67,Orthodox,0,0,0,0,0,0,0,0,-2,7.62,0,1,0,0,0,0,0,0,Same Stance,1
1778,The Ultimate Fighter 14 Finale: Team Bisping vs Team Miller71756Tony FergusonYves Edwards,MULTI-ROUND,TV - Ultimate,UFC - The Ultimate Fighter 14 Finale,2011,12,3,America,"Las Vegas, Nevada, U.S.",Palms Casino Resort,1909,NO,7,Lightweight,Chris Tognoni,Decision,Unanimous,3,5,0,300,900,Tony Ferguson,Fighter 1,win,31239,61,1,1,0,El Cucuy,Team Death Clutch,"Oxnard, California",United States,1984,27,180.34,70.30676,76,76,Orthodox,2,0,2,1,26,1,0,0.5,-8,5.08,0,3,-12,0.928571429,0.714285714,-0.714285714,-0.928571429,0.357142857,Different Stance,3
